state,rainfall_mm,humidity,soil_type,input_cost,market_price,Nitrogen,Phosphorus,Potassium,Temperature,pH_Value,Crop,crop_norm,state_norm,real_yield_ton_per_ha,yield_kg_per_ha,crop_mapped,state_crop_avg_tph,crop_simple,crop_level_avg_tph,yield_kg_per_ha_final,revenue_INR_per_ha_final,profit_INR_per_ha_final
Maharashtra,606.1,70.92,Loam,4899.18,45000,24,61,17,22.6371424,6.233269045,Lentil,lentil,maharashtra,,,lentil,,lentil,,2813.2668019435096,126597.00608745792,121697.82608745791
Maharashtra,696.97,55.67,Clay,6359.74,38000,2,79,15,21.53577883,7.505283615,Lentil,lentil,maharashtra,,,lentil,,lentil,,2287.233539097027,86914.87448568703,80555.13448568703
Maharashtra,755.48,61.35,Clay,13215.43,65000,26,63,17,29.87854588,6.950300686,Lentil,lentil,maharashtra,,,lentil,,lentil,,2555.0917167760067,166080.96159044042,152865.53159044043
Maharashtra,321.23,74.5,Black Soil,6008.22,55000,27,61,15,25.2653291,6.958054839,Lentil,lentil,maharashtra,,,lentil,,lentil,,2879.099522298932,158350.47372644124,152342.25372644124
Maharashtra,808.44,75.38,Sandy Loam,6865.96,60000,24,70,16,25.17885316,6.54803469,Lentil,lentil,maharashtra,,,lentil,,lentil,,3664.2907256240196,219857.4435374412,212991.4835374412
Maharashtra,1689.09,67.02,Black Soil,6056.08,3200,13,74,25,24.12192608,6.461618577,Lentil,lentil,maharashtra,,,lentil,,lentil,,3151.8947128464465,10086.063081108628,4029.9830811086285
Maharashtra,385.31,65.61,Loam,27061.92,15000,6,64,23,23.33565221,7.065264073,Lentil,lentil,maharashtra,,,lentil,,lentil,,2095.0892938851894,31426.33940827784,4364.419408277841
Maharashtra,1311.48,67.76,Sandy Loam,10645.89,18000,12,58,23,21.74600081,6.765091462,Lentil,lentil,maharashtra,,,lentil,,lentil,,3924.613137636124,70643.03647745024,59997.14647745024
Maharashtra,387.39,65.17,Loam,17908.51,22000,32,79,22,27.60195453,5.91645379,Lentil,lentil,maharashtra,,,lentil,,lentil,,2546.9353424062233,56032.57753293691,38124.06753293691
Maharashtra,777.35,68.87,Black Soil,7391.51,16000,6,68,18,24.388717,6.711341147,Lentil,lentil,maharashtra,,,lentil,,lentil,,2753.424147780889,44054.786364494226,36663.276364494224
Maharashtra,360.78,62.73,Black Soil,20592.55,14000,10,79,20,24.98287462,6.379881442,Lentil,lentil,maharashtra,,,lentil,,lentil,,2757.9883518302054,38611.836925622876,18019.286925622877
Maharashtra,612.93,70.68,Sandy Loam,17572.75,15000,38,77,22,28.234829,6.313284268,Lentil,lentil,maharashtra,,,lentil,,lentil,,1962.0604787303826,29430.90718095574,11858.157180955739
Maharashtra,554.69,70.54,Loam,73334.89,45000,17,74,17,26.03026959,7.393210848,Lentil,lentil,maharashtra,,,lentil,,lentil,,2726.1979736137905,122678.90881262058,49344.018812620576
Maharashtra,798.71,63.88,Loam,55182.69,38000,26,68,24,28.04849594,7.504930973,Lentil,lentil,maharashtra,,,lentil,,lentil,,2872.3263253252585,109148.40036235983,53965.71036235982
Maharashtra,855.26,68.6,Clay,111359.15,65000,23,75,17,24.87425505,7.198076286,Lentil,lentil,maharashtra,,,lentil,,lentil,,3348.512814224664,217653.33292460316,106294.18292460317
Maharashtra,332.3,52.47,Loam,20323.24,55000,32,78,22,23.97081395,7.007037515,Lentil,lentil,maharashtra,,,lentil,,lentil,,2284.0143531565104,125620.78942360806,105297.54942360806
Maharashtra,874.92,75.6,Sandy Loam,69993.15,60000,19,79,19,20.06003985,6.677262562,Lentil,lentil,maharashtra,,,lentil,,lentil,,2836.274174477622,170176.45046865733,100183.30046865734
Maharashtra,1374.89,73.24,Loam,37066.46,3200,22,60,18,19.59221047,6.74398035,Lentil,lentil,maharashtra,,,lentil,,lentil,,2901.898204732692,9286.074255144615,-27780.385744855383
Maharashtra,354.12,65.55,Sandy Loam,5734.14,15000,28,69,16,29.77013109,6.547361618,Lentil,lentil,maharashtra,,,lentil,,lentil,,2451.845163200435,36777.67744800652,31043.537448006522
Maharashtra,1001.93,79.61,Clay,6891.23,18000,1,67,21,27.52135365,6.551577598,Lentil,lentil,maharashtra,,,lentil,,lentil,,2766.6115173645276,49799.007312561494,42907.77731256149
Maharashtra,283.84,59.59,Black Soil,12611.22,22000,12,67,23,25.62896213,6.585020303,Lentil,lentil,maharashtra,,,lentil,,lentil,,2434.296103965214,53554.514287234706,40943.294287234705
Maharashtra,528.43,53.82,Black Soil,18952.95,16000,36,67,20,20.39078312,6.924042372,Lentil,lentil,maharashtra,,,lentil,,lentil,,2274.194701801743,36387.11522882789,17434.16522882789
Maharashtra,288.96,71.99,Clay,4120.49,14000,28,70,21,25.39038396,7.437373666,Lentil,lentil,maharashtra,,,lentil,,lentil,,2685.513127888553,37597.18379043974,33476.69379043974
Maharashtra,363.8,63.78,Loam,14701.6,15000,12,71,19,24.91079638,7.142611056,Lentil,lentil,maharashtra,,,lentil,,lentil,,2855.7950491706542,42836.92573755982,28135.32573755982
Maharashtra,551.0,58.93,Black Soil,12177.56,45000,22,68,16,27.70496805,7.74672376,Lentil,lentil,maharashtra,,,lentil,,lentil,,2494.0255239667613,112231.14857850426,100053.58857850426
Maharashtra,571.11,66.74,Sandy Loam,22665.73,38000,26,66,22,18.06486101,6.300479414,Lentil,lentil,maharashtra,,,lentil,,lentil,,2423.2756543083465,92084.47486371717,69418.74486371718
Maharashtra,594.8,66.83,Loam,7162.81,65000,16,65,16,18.13027797,6.078724107,Lentil,lentil,maharashtra,,,lentil,,lentil,,2059.2699233033222,133852.54501471596,126689.73501471596
Maharashtra,276.85,64.57,Loam,20057.2,55000,14,59,22,23.82723528,6.76660668,Lentil,lentil,maharashtra,,,lentil,,lentil,,2463.490104560975,135491.9557508536,115434.75575085361
Maharashtra,749.75,76.26,Sandy Loam,9402.18,60000,33,59,19,23.19305333,7.641024177,Lentil,lentil,maharashtra,,,lentil,,lentil,,2779.705957403465,166782.3574442079,157380.17744420792
Maharashtra,1090.62,75.43,Black Soil,62409.39,3200,21,63,17,25.08966129,6.559681838,Lentil,lentil,maharashtra,,,lentil,,lentil,,4148.959600779107,13276.670722493142,-49132.719277506854
Maharashtra,249.98,71.74,Black Soil,21133.74,15000,0,69,21,25.86928193,7.072923306,Lentil,lentil,maharashtra,,,lentil,,lentil,,2231.5135121464214,33472.70268219632,12338.962682196321
Maharashtra,1630.19,73.66,Loam,5914.65,18000,10,75,17,18.43966037,7.732194788,Lentil,lentil,maharashtra,,,lentil,,lentil,,3630.3520248619993,65346.33644751599,59431.68644751599
Maharashtra,500.97,51.77,Clay,81729.06,22000,30,61,18,27.14911056,6.157782589,Lentil,lentil,maharashtra,,,lentil,,lentil,,2821.0290704022923,62062.63954885043,-19666.42045114957
Maharashtra,854.33,65.0,Sandy Loam,13571.17,16000,0,74,17,23.33375853,7.240988401,Lentil,lentil,maharashtra,,,lentil,,lentil,,3035.411797439515,48566.58875903224,34995.41875903224
Maharashtra,438.12,54.18,Sandy Loam,21005.37,14000,35,74,22,26.7230014,6.898905799,Lentil,lentil,maharashtra,,,lentil,,lentil,,3073.509478745842,43029.13270244179,22023.762702441792
Maharashtra,498.84,54.45,Loam,31109.97,15000,7,63,24,19.55750776,6.818681086,Lentil,lentil,maharashtra,,,lentil,,lentil,,2562.677334285673,38440.1600142851,7330.190014285101
Maharashtra,655.28,53.63,Black Soil,48831.94,45000,9,56,17,26.13708256,6.261937875,Lentil,lentil,maharashtra,,,lentil,,lentil,,2876.2919468657947,129433.13760896077,80601.19760896076
Maharashtra,890.15,52.03,Black Soil,9598.84,38000,14,74,15,27.99990346,6.493036868,Lentil,lentil,maharashtra,,,lentil,,lentil,,2867.0665924143846,108948.53051174662,99349.69051174662
Maharashtra,952.43,54.61,Sandy Loam,4589.52,65000,14,76,20,29.05941162,7.042474679,Lentil,lentil,maharashtra,,,lentil,,lentil,,3237.0428643053588,210407.7861798483,205818.26617984832
Maharashtra,399.89,53.59,Black Soil,3334.58,55000,36,65,16,25.71269843,7.692013657,Lentil,lentil,maharashtra,,,lentil,,lentil,,2806.052417749241,154332.88297620826,150998.30297620827
Maharashtra,1074.15,68.53,Black Soil,11415.69,60000,28,67,21,21.79792649,6.250994223,Lentil,lentil,maharashtra,,,lentil,,lentil,,2843.0935500462124,170585.61300277273,159169.92300277273
Maharashtra,1872.22,58.95,Sandy Loam,28415.31,3200,28,79,16,24.70626432,6.052184881,Lentil,lentil,maharashtra,,,lentil,,lentil,,3203.962908351295,10252.681306724144,-18162.62869327586
Maharashtra,511.8,59.52,Black Soil,4009.81,15000,40,61,22,20.94981756,7.002216044,Lentil,lentil,maharashtra,,,lentil,,lentil,,2496.321320000591,37444.819800008874,33435.00980000888
Maharashtra,1047.31,65.95,Black Soil,11827.39,18000,10,70,19,24.84918386,7.272427638,Lentil,lentil,maharashtra,,,lentil,,lentil,,2954.58232417439,53182.48183513903,41355.09183513903
Maharashtra,322.87,63.37,Clay,35002.86,22000,12,80,19,21.91041045,5.962001484,Lentil,lentil,maharashtra,,,lentil,,lentil,,2360.643018002138,51934.146396047036,16931.286396047035
Maharashtra,455.06,57.02,Sandy Loam,26836.45,16000,37,77,20,25.93381964,7.080506001,Lentil,lentil,maharashtra,,,lentil,,lentil,,2982.952928235142,47727.24685176227,20890.79685176227
Maharashtra,262.31,50.88,Loam,39322.51,14000,0,67,22,29.82112112,6.593798387,Lentil,lentil,maharashtra,,,lentil,,lentil,,2181.4197641718993,30539.876698406588,-8782.633301593414
Maharashtra,376.43,57.35,Sandy Loam,10590.99,15000,7,73,25,27.52185591,7.28805662,Lentil,lentil,maharashtra,,,lentil,,lentil,,2467.0415210365636,37005.62281554846,26414.63281554846
Maharashtra,516.3,66.48,Sandy Loam,42878.85,45000,10,56,18,27.99627907,7.32710972,Lentil,lentil,maharashtra,,,lentil,,lentil,,2600.4371569654318,117019.67206344442,74140.82206344442
Maharashtra,522.88,60.01,Black Soil,28176.28,38000,39,70,15,20.76774783,6.366355781,Lentil,lentil,maharashtra,,,lentil,,lentil,,2732.0261717644985,103816.99452705095,75640.71452705095
Maharashtra,715.23,74.46,Black Soil,9900.41,65000,26,56,22,23.05276444,7.011121216,Lentil,lentil,maharashtra,,,lentil,,lentil,,2211.949918933566,143776.74473068182,133876.33473068182
Maharashtra,188.0,68.03,Black Soil,8547.95,55000,9,77,17,21.65845777,6.280725549,Lentil,lentil,maharashtra,,,lentil,,lentil,,2163.685787355391,119002.71830454649,110454.7683045465
Maharashtra,535.53,46.46,Black Soil,6822.15,60000,4,59,19,26.25070298,7.621494566,Lentil,lentil,maharashtra,,,lentil,,lentil,,2658.6669421340416,159520.0165280425,152697.8665280425
Maharashtra,1126.35,54.87,Sandy Loam,38796.19,3200,34,73,15,20.97195263,7.630424083,Lentil,lentil,maharashtra,,,lentil,,lentil,,3289.267737419027,10525.656759740887,-28270.533240259116
Maharashtra,327.47,82.73,Black Soil,44511.84,15000,33,77,15,23.89736406,7.802212437,Lentil,lentil,maharashtra,,,lentil,,lentil,,2323.6467990773945,34854.701986160915,-9657.138013839081
UttarPradesh,734.56,65.67,Loam,33791.94,18000,2,24,38,24.55981624,5.922935513,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,180000.0,146208.06
UttarPradesh,322.31,66.5,Black Soil,14009.15,22000,6,18,37,19.65690085,5.937649578,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,220000.0,205990.85
UttarPradesh,464.54,65.4,Clay,8683.26,16000,8,26,36,18.78359608,6.804781106,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,160000.0,151316.74
UttarPradesh,302.79,64.27,Clay,25273.98,14000,37,18,39,24.1469628,6.424670614,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,140000.0,114726.02
UttarPradesh,447.51,62.74,Black Soil,146941.7,15000,0,27,38,22.44581266,6.738016221,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,3058.2999999999884
UttarPradesh,411.71,64.12,Clay,4721.92,45000,31,25,38,24.96273236,6.497366677,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,450000.0,445278.08
UttarPradesh,506.93,71.23,Clay,20438.4,38000,21,21,38,22.5526059,6.327673765,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,380000.0,359561.6
UttarPradesh,511.03,64.75,Sandy Loam,26883.8,65000,6,30,40,22.77035608,6.36137446,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,650000.0,623116.2
UttarPradesh,291.17,47.45,Black Soil,9382.11,55000,25,27,41,19.20090378,6.923509371,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,550000.0,540617.89
UttarPradesh,537.98,52.8,Loam,27941.75,60000,15,11,38,23.12808226,6.630646083,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,600000.0,572058.25
UttarPradesh,1025.43,58.81,Clay,6219.48,3200,14,5,36,24.92639065,5.832525853,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,32000.0,25780.52
UttarPradesh,263.18,50.48,Black Soil,55701.95,15000,16,10,41,24.77464458,6.738993954,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,94298.05
UttarPradesh,1343.55,55.22,Sandy Loam,18932.07,18000,36,7,37,19.8671184,5.782435567,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,180000.0,161067.93
UttarPradesh,357.76,74.56,Loam,46341.2,22000,4,20,41,24.26601316,6.537042717,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,220000.0,173658.8
UttarPradesh,577.64,74.23,Clay,15385.05,16000,29,22,40,23.62600218,6.145104401,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,160000.0,144614.95
UttarPradesh,406.01,61.0,Sandy Loam,15551.65,14000,16,15,42,19.67832052,6.890784045,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,140000.0,124448.35
UttarPradesh,415.45,59.71,Sandy Loam,10705.17,15000,18,27,41,22.36509395,7.175344328,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,139294.83
UttarPradesh,564.97,74.0,Sandy Loam,3430.3,45000,11,18,42,21.57936934,5.938528744,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,450000.0,446569.7
UttarPradesh,554.37,75.61,Loam,39582.89,38000,5,15,38,18.26233221,5.709380472,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,380000.0,340417.11
UttarPradesh,593.31,42.71,Clay,25651.94,65000,18,23,44,23.71028128,6.184400085,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,650000.0,624348.06
UttarPradesh,364.0,79.38,Black Soil,8397.18,55000,9,8,40,22.48720144,6.553509673,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,550000.0,541602.82
UttarPradesh,714.65,61.76,Loam,54097.74,60000,40,27,45,21.6602498,5.885638185,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,600000.0,545902.26
UttarPradesh,1520.33,84.54,Sandy Loam,167676.15,3200,22,23,44,20.13037175,6.143874691,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,32000.0,-135676.15
UttarPradesh,303.18,61.95,Black Soil,13505.55,15000,9,16,39,18.41164435,6.101198974,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,136494.45
UttarPradesh,518.14,68.68,Sandy Loam,8641.68,18000,12,29,40,19.68291173,6.594037135,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,180000.0,171358.32
UttarPradesh,206.29,69.05,Black Soil,68991.96,22000,0,17,42,23.20242586,6.859840821,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,220000.0,151008.03999999998
UttarPradesh,307.46,66.47,Loam,46168.53,16000,2,21,44,18.92157197,6.56893406,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,160000.0,113831.47
UttarPradesh,146.41,67.38,Loam,30439.23,14000,28,6,40,22.10621387,6.769855664,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,140000.0,109560.77
UttarPradesh,220.92,64.32,Clay,83649.69,15000,8,23,44,18.47412402,7.130837931,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,66350.31
UttarPradesh,294.14,49.1,Black Soil,7881.61,45000,29,16,36,19.81069447,5.740338002,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,450000.0,442118.39
UttarPradesh,275.05,77.11,Sandy Loam,4236.98,38000,17,18,43,24.4880844,5.843005428,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,380000.0,375763.02
UttarPradesh,377.43,54.71,Sandy Loam,22151.16,65000,34,21,42,18.75927679,6.648687274,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,650000.0,627848.84
UttarPradesh,134.18,63.98,Loam,77933.39,55000,21,23,42,19.54128063,6.902751061,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,550000.0,472066.61
UttarPradesh,362.69,58.03,Sandy Loam,19533.68,60000,25,17,40,18.91251245,6.608023872,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,600000.0,580466.32
UttarPradesh,659.24,62.48,Clay,16161.9,3200,8,25,36,19.91330523,6.828522375,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,32000.0,15838.1
UttarPradesh,152.76,73.32,Clay,58855.84,15000,26,18,42,19.72620525,6.910374919,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,91144.16
UttarPradesh,797.47,62.57,Clay,119945.24,18000,4,19,42,23.83185873,6.306605528,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,180000.0,60054.759999999995
UttarPradesh,303.41,70.9,Clay,72206.31,22000,36,24,41,24.94467632,7.009180374,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,220000.0,147793.69
UttarPradesh,388.77,64.29,Clay,6884.54,16000,5,24,40,24.692258,6.297907579,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,160000.0,153115.46
UttarPradesh,235.19,47.56,Loam,7401.16,14000,19,17,39,24.72485577,6.728599215,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,140000.0,132598.84
UttarPradesh,326.58,76.13,Sandy Loam,4955.22,15000,39,30,38,20.12644921,6.965156738,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,145044.78
UttarPradesh,371.68,69.32,Clay,4667.01,45000,5,29,44,21.02432943,5.578095745,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,450000.0,445332.99
UttarPradesh,396.76,82.54,Loam,58492.27,38000,4,24,43,22.40423537,7.199504273,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,380000.0,321507.73
UttarPradesh,385.75,69.55,Sandy Loam,11505.71,65000,38,21,35,20.33691147,5.841367187,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,650000.0,638494.29
UttarPradesh,200.18,55.34,Black Soil,17420.58,55000,37,11,36,24.24779615,6.710143266,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,550000.0,532579.42
UttarPradesh,513.56,67.78,Black Soil,67324.31,60000,9,25,41,24.81530144,5.972714857,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,600000.0,532675.69
UttarPradesh,780.06,68.08,Loam,27139.41,3200,29,22,43,19.66329768,5.561851831,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,32000.0,4860.59
UttarPradesh,238.49,64.0,Sandy Loam,32975.04,15000,5,21,38,22.43377991,6.107054808,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,117024.95999999999
UttarPradesh,947.9,77.8,Loam,6425.18,18000,22,26,38,22.92052307,6.988035315,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,180000.0,173574.82
UttarPradesh,258.04,57.01,Black Soil,10480.25,22000,4,18,37,22.91843172,7.13147457,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,220000.0,209519.75
UttarPradesh,428.99,65.51,Sandy Loam,8876.51,16000,21,6,41,24.88244467,7.086947687,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,160000.0,151123.49
UttarPradesh,210.05,55.21,Clay,10760.26,14000,29,21,45,23.40981539,6.749260456,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,140000.0,129239.74
UttarPradesh,287.53,57.77,Black Soil,35191.09,15000,23,5,44,21.20725375,7.16300467,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,114808.91
UttarPradesh,355.91,61.7,Loam,61530.57,45000,13,7,43,18.20230419,7.013481515,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,450000.0,388469.43
UttarPradesh,447.1,72.57,Clay,7454.2,38000,5,13,37,22.34375696,5.648243649,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,380000.0,372545.8
UttarPradesh,527.56,51.77,Clay,35131.34,65000,27,24,41,24.32770134,6.610251186,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,650000.0,614868.66
UttarPradesh,213.8,70.34,Sandy Loam,8999.58,55000,7,23,35,19.75088482,7.054313823,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,550000.0,541000.42
UttarPradesh,624.95,74.47,Clay,21579.84,60000,12,20,39,19.86173586,6.026999326,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,600000.0,578420.16
UttarPradesh,882.93,63.88,Sandy Loam,88299.81,3200,4,19,43,18.07132963,5.779427402,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,32000.0,-56299.81
UttarPradesh,195.93,51.36,Sandy Loam,74956.25,15000,3,9,45,23.89162561,6.535244251,Pomegranate,pomegranate,uttarpradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,75043.75
MadhyaPradesh,1569.91,64.48,Sandy Loam,12554.49,18000,1,27,36,23.98598756,5.684995235,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,180000.0,167445.51
MadhyaPradesh,534.62,78.84,Sandy Loam,7502.05,22000,23,30,44,20.93892916,6.12476108,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,220000.0,212497.95
MadhyaPradesh,789.12,62.45,Loam,10913.45,16000,24,21,42,20.82210727,6.999014379,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,160000.0,149086.55
MadhyaPradesh,494.1,57.66,Clay,48510.82,14000,13,30,37,20.86474944,6.277148771,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,140000.0,91489.18
MadhyaPradesh,652.94,76.67,Clay,65842.52,15000,40,11,44,24.45840036,6.322396027,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,84157.48
MadhyaPradesh,702.58,65.99,Sandy Loam,30103.77,45000,21,9,40,24.51147697,5.956401828,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,450000.0,419896.23
MadhyaPradesh,915.86,62.72,Loam,6109.02,38000,3,27,44,24.56811204,6.591302797,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,380000.0,373890.98
MadhyaPradesh,913.74,70.0,Loam,64648.12,65000,40,29,42,24.63228709,7.104094929,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,650000.0,585351.88
MadhyaPradesh,442.7,87.71,Sandy Loam,11443.55,55000,14,25,40,20.07386547,6.407872061,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,550000.0,538556.45
MadhyaPradesh,947.63,63.35,Clay,57522.51,60000,38,14,37,21.80523051,6.658402594,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,600000.0,542477.49
MadhyaPradesh,1662.46,73.13,Black Soil,16128.92,3200,34,9,36,22.8122645,6.276038961,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,32000.0,15871.08
MadhyaPradesh,428.59,78.24,Loam,36891.09,15000,32,14,37,22.73031253,6.825256236,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,113108.91
MadhyaPradesh,1056.03,64.72,Sandy Loam,28906.7,18000,18,21,35,23.2801227,6.368560522,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,180000.0,151093.3
MadhyaPradesh,306.81,72.62,Sandy Loam,35956.02,22000,8,23,38,19.30106297,7.005410734,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,220000.0,184043.98
MadhyaPradesh,512.25,59.34,Clay,63636.83,16000,15,6,41,19.0087067,6.897368477,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,160000.0,96363.17
MadhyaPradesh,321.37,47.11,Black Soil,8077.89,14000,0,5,36,24.35193812,6.152906502,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,140000.0,131922.11
MadhyaPradesh,551.25,69.56,Black Soil,15321.82,15000,22,9,44,24.72235539,5.744361602,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,150000.0,134678.18
MadhyaPradesh,454.74,59.12,Loam,23740.57,45000,14,8,43,21.92513945,7.051654924,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,450000.0,426259.43
MadhyaPradesh,574.54,64.11,Black Soil,14107.95,38000,31,11,45,24.83954414,6.034612928,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,380000.0,365892.05
MadhyaPradesh,628.65,62.97,Black Soil,50497.44,65000,39,17,45,18.09691127,6.924490731,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,650000.0,599502.56
MadhyaPradesh,286.95,63.27,Clay,23056.95,55000,10,5,42,20.24104904,6.887005997,Pomegranate,pomegranate,madhyapradesh,10.0,,pomegranate,,pomegranate,,10000.0,550000.0,526943.05
